touch_id,campaign_id,user_id,channel_id,touch_status,touch_time
T01308,C003,U0091,app_push,exposed,2026-05-02 06:48:00
T01309,C003,U0102,app_push,exposed,2026-05-02 06:49:00
T01310,C001,U0096,app_push,exposed,2026-05-02 06:50:00
T01311,C004,U0118,app_push,exposed,2026-05-02 06:51:00
T01312,C005,U0063,app_push,exposed,2026-05-02 06:52:00
T01313,C002,U0077,wechat,exposed,2026-05-02 06:53:00
T01314,C001,U0168,app_push,exposed,2026-05-02 06:54:00
T01315,C001,U0024,app_push,exposed,2026-05-02 06:55:00
T01316,C004,U0098,app_push,exposed,2026-05-02 06:56:00
T01317,C004,U0142,app_push,exposed,2026-05-02 06:57:00
T01318,C004,U0015,app_push,exposed,2026-05-02 06:58:00
T01319,C001,U0180,app_push,exposed,2026-05-02 06:59:00
T01320,C002,U0022,wechat,exposed,2026-05-02 07:00:00
T01321,C004,U0112,app_push,exposed,2026-05-02 07:01:00
T01322,C003,U0145,app_push,exposed,2026-05-02 07:02:00
T01323,C001,U0136,app_push,exposed,2026-05-02 07:03:00
T01324,C001,U0059,app_push,exposed,2026-05-02 07:04:00
T01325,C002,U0178,wechat,exposed,2026-05-02 07:05:00
T01326,C005,U0122,app_push,exposed,2026-05-02 07:06:00
T01327,C003,U0012,app_push,exposed,2026-05-02 07:07:00
T01328,C001,U0176,app_push,exposed,2026-05-02 07:08:00
T01329,C003,U0140,app_push,exposed,2026-05-02 07:09:00
T01330,C005,U0169,app_push,exposed,2026-05-02 07:10:00
T01331,C001,U0046,app_push,exposed,2026-05-02 07:11:00
T01332,C003,U0005,app_push,exposed,2026-05-02 07:12:00
T01333,C002,U0151,wechat,exposed,2026-05-02 07:13:00
T01334,C002,U0193,wechat,exposed,2026-05-02 07:14:00
T01335,C004,U0020,app_push,exposed,2026-05-02 07:15:00
T01336,C003,U0042,app_push,exposed,2026-05-02 07:16:00
T01337,C005,U0062,app_push,exposed,2026-05-02 07:17:00
T01338,C005,U0100,app_push,exposed,2026-05-02 07:18:00
T01339,C005,U0085,app_push,exposed,2026-05-02 07:19:00
T01340,C004,U0194,app_push,exposed,2026-05-02 07:20:00
T01341,C002,U0177,wechat,exposed,2026-05-02 07:21:00
T01342,C001,U0129,app_push,exposed,2026-05-02 07:22:00
T01343,C003,U0014,app_push,exposed,2026-05-02 07:23:00
T01344,C001,U0112,app_push,exposed,2026-05-02 07:24:00
T01345,C002,U0020,wechat,exposed,2026-05-02 07:25:00
T01346,C003,U0155,app_push,exposed,2026-05-02 07:26:00
T01347,C005,U0153,app_push,exposed,2026-05-02 07:27:00
T01348,C004,U0199,app_push,exposed,2026-05-02 07:28:00
T01349,C003,U0008,app_push,exposed,2026-05-02 07:29:00
T01350,C003,U0116,app_push,exposed,2026-05-02 07:30:00
T01351,C004,U0059,app_push,exposed,2026-05-02 07:31:00
T01352,C003,U0142,app_push,exposed,2026-05-02 07:32:00
T01353,C004,U0111,app_push,exposed,2026-05-02 07:33:00
T01354,C002,U0175,wechat,exposed,2026-05-02 07:34:00
T01355,C005,U0170,app_push,exposed,2026-05-02 07:35:00
T01356,C004,U0022,app_push,exposed,2026-05-02 07:36:00
T01357,C005,U0076,app_push,exposed,2026-05-02 07:37:00
T01358,C002,U0183,wechat,exposed,2026-05-02 07:38:00
T01359,C001,U0022,app_push,exposed,2026-05-02 07:39:00
T01360,C003,U0040,app_push,exposed,2026-05-02 07:40:00
T01361,C004,U0183,app_push,exposed,2026-05-02 07:41:00
T01362,C002,U0190,wechat,exposed,2026-05-02 07:42:00
T01363,C004,U0082,app_push,exposed,2026-05-02 07:43:00
T01364,C003,U0028,app_push,exposed,2026-05-02 07:44:00
T01365,C001,U0002,app_push,exposed,2026-05-02 07:45:00
T01366,C003,U0114,app_push,exposed,2026-05-02 07:46:00
T01367,C003,U0195,app_push,exposed,2026-05-02 07:47:00
T01368,C003,U0027,app_push,exposed,2026-05-02 07:48:00
T01369,C002,U0023,wechat,exposed,2026-05-02 07:49:00
T01370,C002,U0111,wechat,exposed,2026-05-02 07:50:00
T01371,C004,U0143,app_push,exposed,2026-05-02 07:51:00
T01372,C005,U0132,app_push,exposed,2026-05-02 07:52:00
T01373,C004,U0027,app_push,exposed,2026-05-02 07:53:00
T01374,C001,U0023,app_push,exposed,2026-05-02 07:54:00
T01375,C003,U0142,app_push,exposed,2026-05-02 07:55:00
T01376,C001,U0153,app_push,exposed,2026-05-02 07:56:00
T01377,C005,U0084,app_push,exposed,2026-05-02 07:57:00
T01378,C004,U0004,app_push,exposed,2026-05-02 07:58:00
T01379,C003,U0106,app_push,exposed,2026-05-02 07:59:00
T01380,C004,U0200,app_push,exposed,2026-05-02 08:00:00
T01381,C001,U0186,app_push,exposed,2026-05-02 08:01:00
T01382,C005,U0063,app_push,exposed,2026-05-02 08:02:00
T01383,C005,U0134,app_push,exposed,2026-05-02 08:03:00
T01384,C002,U0176,wechat,exposed,2026-05-02 08:04:00
T01385,C004,U0044,app_push,exposed,2026-05-02 08:05:00
T01386,C002,U0069,wechat,exposed,2026-05-02 08:06:00
T01387,C003,U0069,app_push,exposed,2026-05-02 08:07:00
T01388,C004,U0038,app_push,exposed,2026-05-02 08:08:00
T01389,C001,U0043,app_push,exposed,2026-05-02 08:09:00
T01390,C004,U0071,app_push,exposed,2026-05-02 08:10:00
T01391,C004,U0077,app_push,exposed,2026-05-02 08:11:00
T01392,C004,U0020,app_push,exposed,2026-05-02 08:12:00
T01393,C003,U0065,app_push,exposed,2026-05-02 08:13:00
T01394,C002,U0185,wechat,exposed,2026-05-02 08:14:00
T01395,C004,U0153,app_push,exposed,2026-05-02 08:15:00
T01396,C005,U0051,app_push,exposed,2026-05-02 08:16:00
T01397,C004,U0028,app_push,exposed,2026-05-02 08:17:00
T01398,C002,U0078,wechat,exposed,2026-05-02 08:18:00
T01399,C001,U0102,app_push,exposed,2026-05-02 08:19:00
T01400,C003,U0159,app_push,exposed,2026-05-02 08:20:00
T01401,C004,U0085,app_push,exposed,2026-05-02 08:21:00
T01402,C004,U0086,app_push,exposed,2026-05-02 08:22:00
T01403,C004,U0167,app_push,exposed,2026-05-02 08:23:00
T01404,C005,U0035,app_push,exposed,2026-05-02 08:24:00
T01405,C003,U0083,app_push,exposed,2026-05-02 08:25:00
T01406,C005,U0178,app_push,exposed,2026-05-02 08:26:00
T01407,C002,U0123,wechat,exposed,2026-05-02 08:27:00
T01408,C003,U0046,app_push,exposed,2026-05-02 08:28:00
T01409,C004,U0082,app_push,exposed,2026-05-02 08:29:00
T01410,C003,U0189,app_push,exposed,2026-05-02 08:30:00
T01411,C004,U0148,app_push,exposed,2026-05-02 08:31:00
T01412,C002,U0084,wechat,exposed,2026-05-02 08:32:00
T01413,C004,U0072,app_push,exposed,2026-05-02 08:33:00
T01414,C004,U0094,app_push,exposed,2026-05-02 08:34:00
T01415,C001,U0145,app_push,exposed,2026-05-02 08:35:00
T01416,C002,U0152,wechat,exposed,2026-05-02 08:36:00
T01417,C005,U0047,app_push,exposed,2026-05-02 08:37:00
T01418,C005,U0007,app_push,exposed,2026-05-02 08:38:00
T01419,C004,U0182,app_push,exposed,2026-05-02 08:39:00
T01420,C002,U0113,wechat,exposed,2026-05-02 08:40:00
T01421,C003,U0178,app_push,exposed,2026-05-02 08:41:00
T01422,C001,U0105,app_push,exposed,2026-05-02 08:42:00
T01423,C004,U0036,app_push,exposed,2026-05-02 08:43:00
T01424,C003,U0062,app_push,exposed,2026-05-02 08:44:00
T01425,C003,U0169,app_push,exposed,2026-05-02 08:45:00
T01426,C002,U0184,wechat,exposed,2026-05-02 08:46:00
T01427,C004,U0097,app_push,exposed,2026-05-02 08:47:00
T01428,C001,U0115,app_push,exposed,2026-05-02 08:48:00
T01429,C005,U0123,app_push,exposed,2026-05-02 08:49:00
T01430,C005,U0103,app_push,exposed,2026-05-02 08:50:00
T01431,C005,U0130,app_push,exposed,2026-05-02 08:51:00
T01432,C004,U0140,app_push,exposed,2026-05-02 08:52:00
T01433,C001,U0093,app_push,exposed,2026-05-02 08:53:00
T01434,C005,U0153,app_push,exposed,2026-05-02 08:54:00
T01435,C001,U0028,app_push,exposed,2026-05-02 08:55:00
T01436,C002,U0169,wechat,exposed,2026-05-02 08:56:00
T01437,C003,U0043,app_push,exposed,2026-05-02 08:57:00
T01438,C005,U0012,app_push,exposed,2026-05-02 08:58:00
T01439,C005,U0166,app_push,exposed,2026-05-02 08:59:00
T01440,C004,U0193,app_push,exposed,2026-05-02 09:00:00
T01441,C003,U0111,app_push,exposed,2026-05-02 09:01:00
T01442,C001,U0003,app_push,exposed,2026-05-02 09:02:00
T01443,C001,U0067,app_push,exposed,2026-05-02 09:03:00
T01444,C002,U0131,wechat,exposed,2026-05-02 09:04:00
T01445,C005,U0143,app_push,exposed,2026-05-02 09:05:00
T01446,C005,U0177,app_push,exposed,2026-05-02 09:06:00
T01447,C005,U0057,app_push,exposed,2026-05-02 09:07:00
T01448,C004,U0096,app_push,exposed,2026-05-02 09:08:00
T01449,C004,U0119,app_push,exposed,2026-05-02 09:09:00
T01450,C005,U0177,app_push,exposed,2026-05-02 09:10:00
T01451,C005,U0039,app_push,exposed,2026-05-02 09:11:00
T01452,C003,U0007,app_push,exposed,2026-05-02 09:12:00
T01453,C004,U0027,app_push,exposed,2026-05-02 09:13:00
T01454,C003,U0107,app_push,exposed,2026-05-02 09:14:00
T01455,C001,U0030,app_push,exposed,2026-05-02 09:15:00
T01456,C002,U0090,wechat,exposed,2026-05-02 09:16:00
T01457,C003,U0088,app_push,exposed,2026-05-02 09:17:00
T01458,C004,U0053,app_push,exposed,2026-05-02 09:18:00
T01459,C005,U0124,app_push,exposed,2026-05-02 09:19:00
T01460,C003,U0122,app_push,exposed,2026-05-02 09:20:00
T01461,C001,U0113,app_push,exposed,2026-05-02 09:21:00
T01462,C004,U0082,app_push,exposed,2026-05-02 09:22:00
T01463,C001,U0077,app_push,exposed,2026-05-02 09:23:00
T01464,C001,U0182,app_push,exposed,2026-05-02 09:24:00
T01465,C001,U0006,app_push,exposed,2026-05-02 09:25:00
T01466,C003,U0166,app_push,exposed,2026-05-02 09:26:00
T01467,C001,U0174,app_push,exposed,2026-05-02 09:27:00
T01468,C002,U0190,wechat,exposed,2026-05-02 09:28:00
T01469,C002,U0133,wechat,exposed,2026-05-02 09:29:00
T01470,C002,U0142,wechat,exposed,2026-05-02 09:30:00
T01471,C002,U0085,wechat,exposed,2026-05-02 09:31:00
T01472,C005,U0110,app_push,exposed,2026-05-02 09:32:00
T01473,C004,U0060,app_push,exposed,2026-05-02 09:33:00
T01474,C004,U0162,app_push,exposed,2026-05-02 09:34:00
T01475,C002,U0048,wechat,exposed,2026-05-02 09:35:00
T01476,C004,U0102,app_push,exposed,2026-05-02 09:36:00
T01477,C001,U0189,app_push,exposed,2026-05-02 09:37:00
T01478,C005,U0051,app_push,exposed,2026-05-02 09:38:00
T01479,C004,U0152,app_push,exposed,2026-05-02 09:39:00
T01480,C004,U0100,app_push,exposed,2026-05-02 09:40:00
T01481,C001,U0181,app_push,exposed,2026-05-02 09:41:00
T01482,C002,U0053,wechat,exposed,2026-05-02 09:42:00
T01483,C003,U0193,app_push,exposed,2026-05-02 09:43:00
T01484,C001,U0148,app_push,exposed,2026-05-02 09:44:00
T01485,C001,U0138,app_push,exposed,2026-05-02 09:45:00
T01486,C002,U0094,wechat,exposed,2026-05-02 09:46:00
T01487,C003,U0051,app_push,exposed,2026-05-02 09:47:00
T01488,C004,U0030,app_push,exposed,2026-05-02 09:48:00
T01489,C003,U0172,app_push,exposed,2026-05-02 09:49:00
T01490,C004,U0136,app_push,exposed,2026-05-02 09:50:00
T01491,C003,U0153,app_push,exposed,2026-05-02 09:51:00
T01492,C004,U0157,app_push,exposed,2026-05-02 09:52:00
T01493,C004,U0151,app_push,exposed,2026-05-02 09:53:00
T01494,C001,U0090,app_push,exposed,2026-05-02 09:54:00
T01495,C003,U0118,app_push,exposed,2026-05-02 09:55:00
T01496,C005,U0045,app_push,exposed,2026-05-02 09:56:00
T01497,C003,U0158,app_push,exposed,2026-05-02 09:57:00
T01498,C005,U0022,app_push,exposed,2026-05-02 09:58:00
T01499,C002,U0081,wechat,exposed,2026-05-02 09:59:00
T01500,C001,U0062,app_push,exposed,2026-05-02 10:00:00
T01501,C003,U0030,app_push,exposed,2026-05-02 10:01:00
T01502,C002,U0096,wechat,exposed,2026-05-02 10:02:00
T01503,C002,U0131,wechat,exposed,2026-05-02 10:03:00
T01504,C004,U0108,app_push,exposed,2026-05-02 10:04:00
T01505,C005,U0036,app_push,exposed,2026-05-02 10:05:00
T01506,C005,U0099,app_push,exposed,2026-05-02 10:06:00
T01507,C004,U0048,app_push,exposed,2026-05-02 10:07:00
T01508,C004,U0163,app_push,exposed,2026-05-02 10:08:00
T01509,C005,U0178,app_push,exposed,2026-05-02 10:09:00
T01510,C002,U0143,wechat,exposed,2026-05-02 10:10:00
T01511,C002,U0126,wechat,exposed,2026-05-02 10:11:00
T01512,C003,U0036,app_push,exposed,2026-05-02 10:12:00
T01513,C002,U0081,wechat,exposed,2026-05-02 10:13:00
T01514,C004,U0159,app_push,exposed,2026-05-02 10:14:00
T01515,C001,U0092,app_push,exposed,2026-05-02 10:15:00
T01516,C001,U0125,app_push,exposed,2026-05-02 10:16:00
T01517,C002,U0050,wechat,exposed,2026-05-02 10:17:00
T01518,C004,U0144,app_push,exposed,2026-05-02 10:18:00
T01519,C005,U0168,app_push,exposed,2026-05-02 10:19:00
T01520,C004,U0105,app_push,exposed,2026-05-02 10:20:00
T01521,C004,U0107,app_push,exposed,2026-05-02 10:21:00
T01522,C004,U0126,app_push,exposed,2026-05-02 10:22:00
T01523,C002,U0022,wechat,exposed,2026-05-02 10:23:00
T01524,C005,U0008,app_push,exposed,2026-05-02 10:24:00
T01525,C002,U0075,wechat,exposed,2026-05-02 10:25:00
T01526,C001,U0071,app_push,exposed,2026-05-02 10:26:00
T01527,C002,U0138,wechat,exposed,2026-05-02 10:27:00
T01528,C003,U0044,app_push,exposed,2026-05-02 10:28:00
T01529,C004,U0145,app_push,exposed,2026-05-02 10:29:00
T01530,C004,U0141,app_push,exposed,2026-05-02 10:30:00
T01531,C005,U0029,app_push,exposed,2026-05-02 10:31:00
T01532,C005,U0030,app_push,exposed,2026-05-02 10:32:00
T01533,C003,U0199,app_push,exposed,2026-05-02 10:33:00
T01534,C005,U0094,app_push,exposed,2026-05-02 10:34:00
T01535,C005,U0194,app_push,exposed,2026-05-02 10:35:00
T01536,C001,U0195,app_push,exposed,2026-05-02 10:36:00
T01537,C004,U0140,app_push,exposed,2026-05-02 10:37:00
T01538,C002,U0109,wechat,exposed,2026-05-02 10:38:00
T01539,C001,U0189,app_push,exposed,2026-05-02 10:39:00
T01540,C002,U0077,wechat,exposed,2026-05-02 10:40:00
T01541,C001,U0116,app_push,exposed,2026-05-02 10:41:00
T01542,C003,U0090,app_push,exposed,2026-05-02 10:42:00
T01543,C001,U0113,app_push,exposed,2026-05-02 10:43:00
T01544,C001,U0199,app_push,exposed,2026-05-02 10:44:00
T01545,C002,U0054,wechat,exposed,2026-05-02 10:45:00
T01546,C005,U0177,app_push,exposed,2026-05-02 10:46:00
T01547,C003,U0182,app_push,exposed,2026-05-02 10:47:00
T01548,C005,U0162,app_push,exposed,2026-05-02 10:48:00
T01549,C004,U0043,app_push,exposed,2026-05-02 10:49:00
T01550,C005,U0036,app_push,exposed,2026-05-02 10:50:00
T01551,C002,U0053,wechat,exposed,2026-05-02 10:51:00
T01552,C001,U0146,app_push,exposed,2026-05-02 10:52:00
T01553,C003,U0137,app_push,exposed,2026-05-02 10:53:00
T01554,C003,U0153,app_push,exposed,2026-05-02 10:54:00
T01555,C005,U0044,app_push,exposed,2026-05-02 10:55:00
T01556,C003,U0181,app_push,exposed,2026-05-02 10:56:00
T01557,C003,U0075,app_push,exposed,2026-05-02 10:57:00
T01558,C005,U0069,app_push,exposed,2026-05-02 10:58:00
T01559,C005,U0174,app_push,exposed,2026-05-02 10:59:00
T01560,C001,U0035,app_push,exposed,2026-05-02 11:00:00
T01561,C004,U0016,app_push,exposed,2026-05-02 11:01:00
T01562,C003,U0168,app_push,exposed,2026-05-02 11:02:00
T01563,C002,U0180,wechat,exposed,2026-05-02 11:03:00
T01564,C002,U0064,wechat,exposed,2026-05-02 11:04:00
T01565,C002,U0183,wechat,exposed,2026-05-02 11:05:00
T01566,C003,U0064,app_push,exposed,2026-05-02 11:06:00
T01567,C004,U0126,app_push,exposed,2026-05-02 11:07:00
T01568,C002,U0148,wechat,exposed,2026-05-02 11:08:00
T01569,C003,U0161,app_push,exposed,2026-05-02 11:09:00
T01570,C004,U0097,app_push,exposed,2026-05-02 11:10:00
T01571,C004,U0020,app_push,exposed,2026-05-02 11:11:00
T01572,C001,U0104,app_push,exposed,2026-05-02 11:12:00
T01573,C005,U0192,app_push,exposed,2026-05-02 11:13:00
T01574,C003,U0178,app_push,exposed,2026-05-02 11:14:00
T01575,C003,U0117,app_push,exposed,2026-05-02 11:15:00
T01576,C004,U0084,app_push,exposed,2026-05-02 11:16:00
T01577,C005,U0001,app_push,exposed,2026-05-02 11:17:00
T01578,C001,U0188,app_push,exposed,2026-05-02 11:18:00
T01579,C004,U0163,app_push,exposed,2026-05-02 11:19:00
T01580,C003,U0017,app_push,exposed,2026-05-02 11:20:00
T01581,C005,U0102,app_push,exposed,2026-05-02 11:21:00
T01582,C002,U0110,wechat,exposed,2026-05-02 11:22:00
T01583,C002,U0127,wechat,exposed,2026-05-02 11:23:00
T01584,C003,U0083,app_push,exposed,2026-05-02 11:24:00
T01585,C003,U0087,app_push,exposed,2026-05-02 11:25:00
T01586,C005,U0148,app_push,exposed,2026-05-02 11:26:00
T01587,C002,U0145,wechat,exposed,2026-05-02 11:27:00
T01588,C004,U0088,app_push,exposed,2026-05-02 11:28:00
T01589,C001,U0012,app_push,exposed,2026-05-02 11:29:00
T01590,C001,U0161,app_push,exposed,2026-05-02 11:30:00
T01591,C004,U0005,app_push,exposed,2026-05-02 11:31:00
T01592,C001,U0041,app_push,exposed,2026-05-02 11:32:00
T01593,C004,U0117,app_push,exposed,2026-05-02 11:33:00
T01594,C001,U0110,app_push,exposed,2026-05-02 11:34:00
T01595,C002,U0177,wechat,exposed,2026-05-02 11:35:00
T01596,C002,U0167,wechat,exposed,2026-05-02 11:36:00
T01597,C003,U0041,app_push,exposed,2026-05-02 11:37:00
T01598,C003,U0024,app_push,exposed,2026-05-02 11:38:00
T01599,C003,U0065,app_push,exposed,2026-05-02 11:39:00
T01600,C001,U0096,app_push,exposed,2026-05-02 11:40:00
T01601,C002,U0014,wechat,exposed,2026-05-02 11:41:00
T01602,C004,U0161,app_push,exposed,2026-05-02 11:42:00
T01603,C003,U0186,app_push,exposed,2026-05-02 11:43:00
T01604,C002,U0110,wechat,exposed,2026-05-02 11:44:00
T01605,C001,U0181,app_push,exposed,2026-05-02 11:45:00
T01606,C001,U0001,app_push,exposed,2026-05-02 11:46:00
T01607,C002,U0123,wechat,exposed,2026-05-02 11:47:00
T01608,C001,U0034,app_push,exposed,2026-05-02 11:48:00
T01609,C005,U0058,app_push,exposed,2026-05-02 11:49:00
T01610,C005,U0175,app_push,exposed,2026-05-02 11:50:00
T01611,C004,U0003,app_push,exposed,2026-05-02 11:51:00
T01612,C001,U0179,app_push,exposed,2026-05-02 11:52:00
T01613,C003,U0031,app_push,exposed,2026-05-02 11:53:00
T01614,C004,U0178,app_push,exposed,2026-05-02 11:54:00
T01615,C002,U0123,wechat,exposed,2026-05-02 11:55:00
T01616,C001,U0059,app_push,exposed,2026-05-02 11:56:00
T01617,C004,U0023,app_push,exposed,2026-05-02 11:57:00
T01618,C001,U0027,app_push,exposed,2026-05-02 11:58:00
T01619,C003,U0095,app_push,exposed,2026-05-02 11:59:00
T01620,C003,U0036,app_push,exposed,2026-05-02 12:00:00
T01621,C004,U0199,app_push,exposed,2026-05-02 12:01:00
T01622,C002,U0165,wechat,exposed,2026-05-02 12:02:00
T01623,C002,U0018,wechat,exposed,2026-05-02 12:03:00
T01624,C005,U0145,app_push,exposed,2026-05-02 12:04:00
T01625,C001,U0157,app_push,exposed,2026-05-02 12:05:00
T01626,C002,U0113,wechat,exposed,2026-05-02 12:06:00
T01627,C003,U0185,app_push,exposed,2026-05-02 12:07:00
T01628,C002,U0161,wechat,exposed,2026-05-02 12:08:00
T01629,C002,U0106,wechat,exposed,2026-05-02 12:09:00
T01630,C005,U0176,app_push,exposed,2026-05-02 12:10:00
T01631,C004,U0056,app_push,exposed,2026-05-02 12:11:00
T01632,C001,U0026,app_push,exposed,2026-05-02 12:12:00
T01633,C002,U0193,wechat,exposed,2026-05-02 12:13:00
T01634,C001,U0151,app_push,exposed,2026-05-02 12:14:00
T01635,C004,U0090,app_push,exposed,2026-05-02 12:15:00
T01636,C004,U0081,app_push,exposed,2026-05-02 12:16:00
T01637,C002,U0064,wechat,exposed,2026-05-02 12:17:00
T01638,C003,U0166,app_push,exposed,2026-05-02 12:18:00
T01639,C001,U0064,app_push,exposed,2026-05-02 12:19:00
T01640,C005,U0154,app_push,exposed,2026-05-02 12:20:00
T01641,C005,U0185,app_push,exposed,2026-05-02 12:21:00
T01642,C005,U0073,app_push,exposed,2026-05-02 12:22:00
T01643,C001,U0169,app_push,exposed,2026-05-02 12:23:00
T01644,C003,U0053,app_push,exposed,2026-05-02 12:24:00
T01645,C005,U0156,app_push,exposed,2026-05-02 12:25:00
T01646,C005,U0049,app_push,exposed,2026-05-02 12:26:00
T01647,C004,U0076,app_push,exposed,2026-05-02 12:27:00
T01648,C001,U0062,app_push,exposed,2026-05-02 12:28:00
T01649,C004,U0099,app_push,exposed,2026-05-02 12:29:00
T01650,C001,U0062,app_push,exposed,2026-05-02 12:30:00
T01651,C004,U0164,app_push,exposed,2026-05-02 12:31:00
T01652,C005,U0019,app_push,exposed,2026-05-02 12:32:00
T01653,C005,U0004,app_push,exposed,2026-05-02 12:33:00
T01654,C003,U0082,app_push,exposed,2026-05-02 12:34:00
T01655,C002,U0100,wechat,exposed,2026-05-02 12:35:00
T01656,C005,U0108,app_push,exposed,2026-05-02 12:36:00
T01657,C003,U0140,app_push,exposed,2026-05-02 12:37:00
T01658,C002,U0196,wechat,exposed,2026-05-02 12:38:00
T01659,C004,U0198,app_push,exposed,2026-05-02 12:39:00
T01660,C001,U0005,app_push,exposed,2026-05-02 12:40:00
T01661,C005,U0018,app_push,exposed,2026-05-02 12:41:00
T01662,C001,U0068,app_push,exposed,2026-05-02 12:42:00
T01663,C002,U0011,wechat,exposed,2026-05-02 12:43:00
T01664,C001,U0102,app_push,exposed,2026-05-02 12:44:00
T01665,C005,U0074,app_push,exposed,2026-05-02 12:45:00
T01666,C005,U0197,app_push,exposed,2026-05-02 12:46:00
T01667,C004,U0109,app_push,exposed,2026-05-02 12:47:00
T01668,C004,U0022,app_push,exposed,2026-05-02 12:48:00
T01669,C005,U0138,app_push,exposed,2026-05-02 12:49:00
T01670,C005,U0040,app_push,exposed,2026-05-02 12:50:00
T01671,C003,U0022,app_push,exposed,2026-05-02 12:51:00
T01672,C003,U0021,app_push,exposed,2026-05-02 12:52:00
T01673,C005,U0053,app_push,exposed,2026-05-02 12:53:00
T01674,C002,U0138,wechat,exposed,2026-05-02 12:54:00
T01675,C003,U0101,app_push,exposed,2026-05-02 12:55:00
T01676,C005,U0163,app_push,exposed,2026-05-02 12:56:00
T01677,C001,U0080,app_push,exposed,2026-05-02 12:57:00
T01678,C004,U0187,app_push,exposed,2026-05-02 12:58:00
T01679,C002,U0015,wechat,exposed,2026-05-02 12:59:00
T01680,C002,U0023,wechat,exposed,2026-05-02 13:00:00
T01681,C004,U0030,app_push,exposed,2026-05-02 13:01:00
T01682,C004,U0157,app_push,exposed,2026-05-02 13:02:00
T01683,C005,U0015,app_push,exposed,2026-05-02 13:03:00
T01684,C003,U0171,app_push,exposed,2026-05-02 13:04:00
T01685,C002,U0031,wechat,exposed,2026-05-02 13:05:00
T01686,C001,U0182,app_push,exposed,2026-05-02 13:06:00
T01687,C002,U0180,wechat,exposed,2026-05-02 13:07:00
T01688,C001,U0042,app_push,exposed,2026-05-02 13:08:00
T01689,C004,U0089,app_push,exposed,2026-05-02 13:09:00
T01690,C005,U0133,app_push,exposed,2026-05-02 13:10:00
T01691,C003,U0043,app_push,exposed,2026-05-02 13:11:00
T01692,C003,U0033,app_push,exposed,2026-05-02 13:12:00
T01693,C003,U0188,app_push,exposed,2026-05-02 13:13:00
T01694,C001,U0198,app_push,exposed,2026-05-02 13:14:00
T01695,C001,U0086,app_push,exposed,2026-05-02 13:15:00
T01696,C004,U0070,app_push,exposed,2026-05-02 13:16:00
T01697,C005,U0017,app_push,exposed,2026-05-02 13:17:00
T01698,C003,U0183,app_push,exposed,2026-05-02 13:18:00
T01699,C005,U0161,app_push,exposed,2026-05-02 13:19:00
T01700,C001,U0128,app_push,exposed,2026-05-02 13:20:00
T01701,C004,U0131,app_push,exposed,2026-05-02 13:21:00
T01702,C003,U0015,app_push,exposed,2026-05-02 13:22:00
T01703,C004,U0146,app_push,exposed,2026-05-02 13:23:00
T01704,C002,U0095,wechat,exposed,2026-05-02 13:24:00
T01705,C002,U0066,wechat,exposed,2026-05-02 13:25:00
T01706,C001,U0147,app_push,exposed,2026-05-02 13:26:00
T01707,C001,U0059,app_push,exposed,2026-05-02 13:27:00
T01708,C005,U0001,app_push,exposed,2026-05-02 13:28:00
T01709,C001,U0004,app_push,exposed,2026-05-02 13:29:00
T01710,C002,U0012,wechat,exposed,2026-05-02 13:30:00
T01711,C004,U0094,app_push,exposed,2026-05-02 13:31:00
T01712,C004,U0039,app_push,exposed,2026-05-02 13:32:00
T01713,C002,U0010,wechat,exposed,2026-05-02 13:33:00
T01714,C005,U0183,app_push,exposed,2026-05-02 13:34:00
T01715,C004,U0058,app_push,exposed,2026-05-02 13:35:00
T01716,C003,U0064,app_push,exposed,2026-05-02 13:36:00
T01717,C004,U0185,app_push,exposed,2026-05-02 13:37:00
T01718,C003,U0070,app_push,exposed,2026-05-02 13:38:00
T01719,C001,U0147,app_push,exposed,2026-05-02 13:39:00
T01720,C003,U0031,app_push,exposed,2026-05-02 13:40:00
T01721,C005,U0173,app_push,exposed,2026-05-02 13:41:00
T01722,C001,U0046,app_push,exposed,2026-05-02 13:42:00
T01723,C002,U0133,wechat,exposed,2026-05-02 13:43:00
T01724,C001,U0103,app_push,exposed,2026-05-02 13:44:00
T01725,C001,U0120,app_push,exposed,2026-05-02 13:45:00
T01726,C003,U0199,app_push,exposed,2026-05-02 13:46:00
T01727,C003,U0084,app_push,exposed,2026-05-02 13:47:00
T01728,C001,U0142,app_push,exposed,2026-05-02 13:48:00
T01729,C004,U0003,app_push,exposed,2026-05-02 13:49:00
T01730,C003,U0052,app_push,exposed,2026-05-02 13:50:00
T01731,C003,U0145,app_push,exposed,2026-05-02 13:51:00
T01732,C003,U0190,app_push,exposed,2026-05-02 13:52:00
T01733,C005,U0063,app_push,exposed,2026-05-02 13:53:00
T01734,C004,U0095,app_push,exposed,2026-05-02 13:54:00
T01735,C005,U0127,app_push,exposed,2026-05-02 13:55:00
T01736,C002,U0188,wechat,exposed,2026-05-02 13:56:00
T01737,C005,U0195,app_push,exposed,2026-05-02 13:57:00
T01738,C002,U0039,wechat,exposed,2026-05-02 13:58:00
T01739,C001,U0105,app_push,exposed,2026-05-02 13:59:00
T01740,C001,U0060,app_push,exposed,2026-05-02 14:00:00
T01741,C005,U0089,app_push,exposed,2026-05-02 14:01:00
T01742,C001,U0086,app_push,exposed,2026-05-02 14:02:00
T01743,C001,U0195,app_push,exposed,2026-05-02 14:03:00
